concat latlng,Latitude,Longitude
-26.4201029 153.0724104,-26.4201029,153.0724104
-26.4201704 153.0384669,-26.4201704,153.0384669
-26.4202786 152.9100421,-26.4202786,152.9100421
-26.4203264 153.1010752,-26.4203264,153.1010752
-26.4204404 153.0383289,-26.4204404,153.0383289
-26.4206573 153.0385589,-26.4206573,153.0385589
-26.4206866 153.1009381,-26.4206866,153.1009381
-26.42083 153.037731,-26.42083,153.037731
-26.420869 152.910226,-26.420869,152.910226
-26.4210567 153.0434902,-26.4210567,153.0434902
-26.421205 152.9099962,-26.421205,152.9099962
-26.4212989 153.1056761,-26.4212989,153.1056761
-26.4213621 153.1058832,-26.4213621,153.1058832
-26.4214088 153.1060727,-26.4214088,153.1060727
-26.4216013 152.912984,-26.4216013,152.912984
-26.4216059 153.1031916,-26.4216059,153.1031916
-26.4217591 153.1026855,-26.4217591,153.1026855
-26.4217757 152.9132139,-26.4217757,152.9132139
-26.421786 153.1057681,-26.421786,153.1057681
-26.421948 153.1027775,-26.421948,153.1027775
-26.4219652 153.1032836,-26.4219652,153.1032836
-26.4230675 153.1015213,-26.4230675,153.1015213
-26.4233829 153.0381449,-26.4233829,153.0381449
-26.4259986 153.0477124,-26.4259986,153.0477124
-26.4259986 153.0477124,-26.4259986,153.0477124
-26.4262113 152.9117479,-26.4262113,152.9117479
-26.4262614 152.9120016,-26.4262614,152.9120016
-26.4267728 153.1045259,-26.4267728,153.1045259
-26.4278497 153.1037437,-26.4278497,153.1037437
-26.4282274 152.910226,-26.4282274,152.910226
-26.4292244 152.9016595,-26.4292244,152.9016595
-26.4337312 153.105032,-26.4337312,153.105032
-26.4339261 153.1038806,-26.4339261,153.1038806
-26.4360382 152.9153245,-26.4360382,152.9153245
-26.4372817 153.1044799,-26.4372817,153.1044799
-26.4404691 152.8886713,-26.4404691,152.8886713
-26.4420013 152.6705438,-26.4420013,152.6705438
-26.4446371 153.0245769,-26.4446371,153.0245769
-26.4467235 153.0213725,-26.4467235,153.0213725
-26.4494173 153.1020743,-26.4494173,153.1020743
-26.4508255 153.0987058,-26.4508255,153.0987058
-26.4511907 153.0991429,-26.4511907,153.0991429
-26.4516899 153.0969805,-26.4516899,153.0969805
-26.4552116 153.0098384,-26.4552116,153.0098384
-26.4552116 153.0098384,-26.4552116,153.0098384
-26.4556696 153.0979307,-26.4556696,153.0979307
-26.4566248 153.099695,-26.4566248,153.099695
-26.4566263 153.0071194,-26.4566263,153.0071194
-26.45669 153.100017,-26.45669,153.100017
-26.4567024 152.9897523,-26.4567024,152.9897523
-26.4568939 153.1004173,-26.4568939,153.1004173
-26.4591104 152.6762848,-26.4591104,152.6762848
-26.4596027 152.6774729,-26.4596027,152.6774729
-26.4596027 152.6774729,-26.4596027,152.6774729
-26.4597958 153.093484,-26.4597958,153.093484
-26.4599107 152.6760288,-26.4599107,152.6760288
-26.4600849 152.6767429,-26.4600849,152.6767429
-26.460362 152.6752167,-26.460362,152.6752167
-26.4603726 152.6750293,-26.4603726,152.6750293
-26.4608979 153.0707578,-26.4608979,153.0707578
-26.4617676 153.0967045,-26.4617676,153.0967045
-26.4620975 153.0970725,-26.4620975,153.0970725
-26.462181 153.0964859,-26.462181,153.0964859
-26.4622605 153.0971415,-26.4622605,153.0971415
-26.4623401 152.7635986,-26.4623401,152.7635986
-26.4627455 153.0971185,-26.4627455,153.0971185
-26.4635881 153.0913024,-26.4635881,153.0913024
-26.4663831 153.0972105,-26.4663831,153.0972105
-26.469384 153.0985472,-26.469384,153.0985472
-26.4695404 153.0966124,-26.4695404,153.0966124
-26.4699988 153.0955012,-26.4699988,153.0955012
-26.4705731 152.9440929,-26.4705731,152.9440929
-26.4705767 153.0961882,-26.4705767,153.0961882
-26.4713579 153.0978086,-26.4713579,153.0978086
-26.4719738 153.0945421,-26.4719738,153.0945421
-26.472203 152.950267,-26.472203,152.950267
-26.4725624 152.9462901,-26.4725624,152.9462901
-26.4737487 153.0959679,-26.4737487,153.0959679
-26.4737487 153.0959679,-26.4737487,153.0959679
-26.4742508 152.945755,-26.4742508,152.945755
-26.47438 152.9461292,-26.47438,152.9461292
-26.4748803 153.0949701,-26.4748803,153.0949701
-26.4748803 153.0949701,-26.4748803,153.0949701
-26.4751615 152.9515141,-26.4751615,152.9515141
-26.4753137 152.9450945,-26.4753137,152.9450945
-26.4753324 152.9448499,-26.4753324,152.9448499
-26.4758076 152.9516696,-26.4758076,152.9516696
-26.4760096 152.9518302,-26.4760096,152.9518302
-26.4767333 152.9527727,-26.4767333,152.9527727
-26.476768 152.9518991,-26.476768,152.9518991
-26.4779503 152.9527957,-26.4779503,152.9527957
-26.4781917 153.0918398,-26.4781917,153.0918398
-26.4784624 153.0951025,-26.4784624,153.0951025
-26.4785083 152.9532899,-26.4785083,152.9532899
-26.4793859 153.0962444,-26.4793859,153.0962444
-26.4796932 153.0962904,-26.4796932,153.0962904
-26.4802839 153.0964744,-26.4802839,153.0964744
-26.4807255 152.9490642,-26.4807255,152.9490642
-26.4809202 153.0965691,-26.4809202,153.0965691
-26.4809938 153.0971415,-26.4809938,153.0971415
-26.481062 153.0958575,-26.481062,153.0958575
-26.4811866 153.096525,-26.4811866,153.096525
-26.4812818 153.0964668,-26.4812818,153.0964668
-26.4815259 153.0964054,-26.4815259,153.0964054
-26.481722 153.0949974,-26.481722,153.0949974
-26.4820822 152.9528761,-26.4820822,152.9528761
-26.4821457 153.0948412,-26.4821457,153.0948412
-26.483102 153.079037,-26.483102,153.079037
-26.483239 153.0766001,-26.483239,153.0766001
-26.4832834 153.0661116,-26.4832834,153.0661116
-26.4835234 153.0952322,-26.4835234,153.0952322
-26.483888 153.082163,-26.483888,153.082163
-26.4839045 153.0951172,-26.4839045,153.0951172
-26.4840266 153.0821666,-26.4840266,153.0821666
-26.4844031 153.0771888,-26.4844031,153.0771888
-26.4849533 153.0676297,-26.4849533,153.0676297
-26.4851143 153.0675837,-26.4851143,153.0675837
-26.4862733 153.0794893,-26.4862733,153.0794893
-26.4866526 153.0959683,-26.4866526,153.0959683
-26.486763 153.0954623,-26.486763,153.0954623
-26.4868136 153.0959223,-26.4868136,153.0959223
-26.4868691 153.0806484,-26.4868691,153.0806484
-26.4873056 153.0943581,-26.4873056,153.0943581
-26.4889026 153.0700884,-26.4889026,153.0700884
-26.4894957 153.0959223,-26.4894957,153.0959223
-26.4896919 153.0959453,-26.4896919,153.0959453
-26.4898622 153.0959453,-26.4898622,153.0959453
-26.4899972 153.0958763,-26.4899972,153.0958763
-26.4905087 153.0958024,-26.4905087,153.0958024
-26.492619 153.0645016,-26.492619,153.0645016
-26.4932189 153.0770536,-26.4932189,153.0770536
-26.4942244 153.0705278,-26.4942244,153.0705278
-26.4953383 153.094082,-26.4953383,153.094082
-26.495391 153.0946571,-26.495391,153.0946571
-26.4960893 153.0675148,-26.4960893,153.0675148
-26.4969857 153.0797551,-26.4969857,153.0797551
-26.4983333 153.0844444,-26.4983333,153.0844444
-26.4987183 153.0797009,-26.4987183,153.0797009
-26.498726 153.0788263,-26.498726,153.0788263
-26.4994103 153.0793367,-26.4994103,153.0793367
-26.5002656 153.0698838,-26.5002656,153.0698838
-26.5008052 153.0760784,-26.5008052,153.0760784
-26.5016182 153.0714441,-26.5016182,153.0714441
-26.5022045 153.0817525,-26.5022045,153.0817525
-26.502734 153.0754908,-26.502734,153.0754908
-26.5028011 153.0706294,-26.5028011,153.0706294
-26.5032886 153.0704128,-26.5032886,153.0704128
-26.5070201 153.076032,-26.5070201,153.076032
-26.5074434 153.0737939,-26.5074434,153.0737939
-26.5075835 153.0728359,-26.5075835,153.0728359
-26.5076072 153.0727493,-26.5076072,153.0727493
-26.5081868 153.0734719,-26.5081868,153.0734719
-26.5088786 153.0798204,-26.5088786,153.0798204
-26.5176785 153.0554917,-26.5176785,153.0554917
-26.5181104 153.0891364,-26.5181104,153.0891364
-26.5188531 153.0554627,-26.5188531,153.0554627
-26.5191535 153.0578901,-26.5191535,153.0578901
-26.5200086 153.0843288,-26.5200086,153.0843288
-26.5201363 153.0843288,-26.5201363,153.0843288
-26.5202553 153.0919245,-26.5202553,153.0919245
-26.5204588 153.0890673,-26.5204588,153.0890673
-26.5206179 153.0592174,-26.5206179,153.0592174
-26.5207817 153.0558088,-26.5207817,153.0558088
-26.5211588 153.0882162,-26.5211588,153.0882162
-26.521404 153.0876412,-26.521404,153.0876412
-26.521499 153.0621182,-26.521499,153.0621182
-26.5216864 153.0610141,-26.5216864,153.0610141
-26.5217785 153.059139,-26.5217785,153.059139
-26.5217861 153.0578893,-26.5217861,153.0578893
-26.5218647 153.0571295,-26.5218647,153.0571295
-26.5218647 153.0571295,-26.5218647,153.0571295
-26.5220042 153.0631216,-26.5220042,153.0631216
-26.5220907 153.0586772,-26.5220907,153.0586772
-26.5221312 153.0578802,-26.5221312,153.0578802
-26.522142 153.0575284,-26.522142,153.0575284
-26.5221586 153.0579426,-26.5221586,153.0579426
-26.5222616 152.9523359,-26.5222616,152.9523359
-26.5228128 153.0621748,-26.5228128,153.0621748
-26.5232187 153.0627396,-26.5232187,153.0627396
-26.5234439 153.0638676,-26.5234439,153.0638676
-26.5234644 153.0602615,-26.5234644,153.0602615
-26.5244808 153.0849729,-26.5244808,153.0849729
-26.5246779 153.0855249,-26.5246779,153.0855249
-26.5249642 153.0649034,-26.5249642,153.0649034
-26.5252808 153.0670063,-26.5252808,153.0670063
-26.5256628 153.0868131,-26.5256628,153.0868131
-26.5257333 153.0869511,-26.5257333,153.0869511
-26.5258969 153.0409834,-26.5258969,153.0409834
-26.5261806 153.0699268,-26.5261806,153.0699268
-26.5261806 153.0699268,-26.5261806,153.0699268
-26.5262071 153.089575,-26.5262071,153.089575
-26.526295 153.0896874,-26.526295,153.0896874
-26.5265688 153.0708268,-26.5265688,153.0708268
-26.5266163 153.0702451,-26.5266163,153.0702451
-26.5267465 153.0828982,-26.5267465,153.0828982
-26.5268068 153.09002,-26.5268068,153.09002
-26.5269737 153.0887543,-26.5269737,153.0887543
-26.527017 152.6988009,-26.527017,152.6988009
-26.5272223 153.0891209,-26.5272223,153.0891209
-26.5282009 153.0873651,-26.5282009,153.0873651
-26.5283619 153.0873191,-26.5283619,153.0873191
-26.5291461 153.0909772,-26.5291461,153.0909772
-26.5291461 153.0909772,-26.5291461,153.0909772
-26.5291461 153.0909772,-26.5291461,153.0909772
-26.529416 153.0908254,-26.529416,153.0908254
-26.5295641 153.0869511,-26.5295641,153.0869511
-26.530124 153.08984,-26.530124,153.08984
-26.5308381 153.0906086,-26.5308381,153.0906086
-26.5311984 153.0792646,-26.5311984,153.0792646
-26.53122 153.0867211,-26.53122,153.0867211
-26.5313375 153.0799584,-26.5313375,153.0799584
-26.5313603 153.0802804,-26.5313603,153.0802804
-26.5318524 153.0801884,-26.5318524,153.0801884
-26.5318576 153.0800044,-26.5318576,153.0800044
-26.5328206 153.0824426,-26.5328206,153.0824426
-26.5329453 153.0901991,-26.5329453,153.0901991
-26.5334214 153.080278,-26.5334214,153.080278
-26.5337185 153.0826726,-26.5337185,153.0826726
-26.5339104 153.0917899,-26.5339104,153.0917899
-26.5343631 153.0841349,-26.5343631,153.0841349
-26.5345716 153.0837307,-26.5345716,153.0837307
-26.5345768 153.0835467,-26.5345768,153.0835467
-26.5346257 153.0829487,-26.5346257,153.0829487
-26.5346498 153.0830743,-26.5346498,153.0830743
-26.5346672 153.0833627,-26.5346672,153.0833627
-26.5349013 153.085985,-26.5349013,153.085985
-26.5350767 153.0910456,-26.5350767,153.0910456
-26.5351341 153.0857583,-26.5351341,153.0857583
-26.535542 153.0904015,-26.535542,153.0904015
-26.5355927 153.0908616,-26.5355927,153.0908616
-26.5357578 153.0910456,-26.5357578,153.0910456
-26.5358298 153.0936565,-26.5358298,153.0936565
-26.5362867 153.0787863,-26.5362867,153.0787863
-26.5362867 153.0787863,-26.5362867,153.0787863
-26.5363546 153.0801424,-26.5363546,153.0801424
-26.5364779 153.0817985,-26.5364779,153.0817985
-26.5366544 153.0812005,-26.5366544,153.0812005
-26.5367916 153.0843151,-26.5367916,153.0843151
-26.5368782 153.0841908,-26.5368782,153.0841908
-26.5368812 153.0848348,-26.5368812,153.0848348
-26.5369484 153.0800274,-26.5369484,153.0800274
-26.5369902 153.0776122,-26.5369902,153.0776122
-26.5372176 153.0846048,-26.5372176,153.0846048
-26.5372521 153.0400479,-26.5372521,153.0400479
-26.537619 153.077633,-26.537619,153.077633
-26.5376829 153.0892054,-26.5376829,153.0892054
-26.5378442 153.0801424,-26.5378442,153.0801424
-26.5380327 153.0892514,-26.5380327,153.0892514
-26.5380366 153.0947261,-26.5380366,153.0947261
-26.5382011 153.0915825,-26.5382011,153.0915825
-26.5382622 153.0830407,-26.5382622,153.0830407
-26.5387045 153.0820746,-26.5387045,153.0820746
-26.5391265 153.0831752,-26.5391265,153.0831752
-26.539205 153.0929319,-26.539205,153.0929319
-26.5392405 153.0920578,-26.5392405,153.0920578
-26.5393015 153.0816605,-26.5393015,153.0816605
-26.5394146 153.0817985,-26.5394146,153.0817985
-26.5395036 153.0905853,-26.5395036,153.0905853
-26.5395819 153.0954258,-26.5395819,153.0954258
-26.5396378 153.0814305,-26.5396378,153.0814305
-26.5396408 153.0820746,-26.5396408,153.0820746
-26.5396598 153.0926558,-26.5396598,153.0926558
-26.5400348 153.086008,-26.5400348,153.086008
-26.540167 153.0834087,-26.540167,153.0834087
-26.540319 153.0795443,-26.540319,153.0795443
-26.5404053 153.0781872,-26.5404053,153.0781872
-26.540557 153.0779046,-26.540557,153.0779046
-26.5406513 153.086215,-26.5406513,153.086215
-26.5406616 153.0787163,-26.5406616,153.0787163
-26.5409619 153.0850189,-26.5409619,153.0850189
-26.541052 153.0916076,-26.541052,153.0916076
-26.5411341 153.086077,-26.5411341,153.086077
-26.5411415 153.0850649,-26.5411415,153.0850649
-26.5411997 153.0845128,-26.5411997,153.0845128
-26.5412471 153.0917436,-26.5412471,153.0917436
-26.5412636 153.0918378,-26.5412636,153.0918378
-26.5412636 153.0918378,-26.5412636,153.0918378
-26.5412972 153.0852029,-26.5412972,153.0852029
-26.5414122 153.0965306,-26.5414122,153.0965306
-26.5416531 153.086537,-26.5416531,153.086537
-26.5417711 153.093622,-26.5417711,153.093622
-26.5418662 153.0929134,-26.5418662,153.0929134
-26.5419257 153.0817985,-26.5419257,153.0817985
-26.5419768 153.0927478,-26.5419768,153.0927478
-26.5421929 153.0967505,-26.5421929,153.0967505
-26.5423624 153.0931274,-26.5423624,153.0931274
-26.542373 153.0943851,-26.542373,153.0943851
-26.5423928 153.092345,-26.5423928,153.092345
-26.5424123 153.0952092,-26.5424123,153.0952092
-26.5436098 153.0980432,-26.5436098,153.0980432
-26.5437468 153.0847009,-26.5437468,153.0847009
-26.543829 153.0928929,-26.543829,153.0928929
-26.5440937 153.081419,-26.5440937,153.081419
-26.544108 153.0933919,-26.544108,153.0933919
-26.5441499 153.0847888,-26.5441499,153.0847888
-26.5444344 153.0845128,-26.5444344,153.0845128
-26.544481 153.0847428,-26.544481,153.0847428
-26.5447948 153.099925,-26.5447948,153.099925
-26.5448249 153.0997065,-26.5448249,153.0997065
-26.5451842 153.0993269,-26.5451842,153.0993269
-26.5455224 153.0825429,-26.5455224,153.0825429
-26.5455337 153.0851984,-26.5455337,153.0851984
-26.5459645 153.1010752,-26.5459645,153.1010752
-26.5467754 153.0826266,-26.5467754,153.0826266
-26.5469277 152.9683822,-26.5469277,152.9683822
-26.5469509 153.0814995,-26.5469509,153.0814995
-26.5470048 153.0826036,-26.5470048,153.0826036
-26.5471309 152.9683362,-26.5471309,152.9683362
-26.547174 153.0820746,-26.547174,153.0820746
-26.5473464 153.0812465,-26.5473464,153.0812465
-26.5476971 153.0970265,-26.5476971,153.0970265
-26.548362 153.0942201,-26.548362,153.0942201
-26.5488739 153.093935,-26.5488739,153.093935
-26.5495524 153.0801793,-26.5495524,153.0801793
-26.5511731 153.0993622,-26.5511731,153.0993622
-26.551275 153.0995569,-26.551275,153.0995569
-26.5519145 153.0848809,-26.5519145,153.0848809
-26.5524813 153.0851569,-26.5524813,153.0851569
-26.553666 153.0969822,-26.553666,153.0969822
-26.553666 153.0969822,-26.553666,153.0969822
-26.553666 153.0969822,-26.553666,153.0969822
-26.553666 153.0969822,-26.553666,153.0969822
-26.5541076 153.0889753,-26.5541076,153.0889753
-26.5541798 153.0991889,-26.5541798,153.0991889
-26.5552386 152.9453727,-26.5552386,152.9453727
-26.5552603 153.0799928,-26.5552603,153.0799928
-26.5554034 153.0957678,-26.5554034,153.0957678
-26.5556062 152.9569336,-26.5556062,152.9569336
-26.5556566 152.9613474,-26.5556566,152.9613474
-26.555901 152.961248,-26.555901,152.961248
-26.5559669 153.0868131,-26.5559669,153.0868131
-26.5560036 153.0870906,-26.5560036,153.0870906
-26.5560112 153.0828911,-26.5560112,153.0828911
-26.5560236 152.9640831,-26.5560236,152.9640831
-26.556088 152.960595,-26.556088,152.960595
-26.55615 152.9438909,-26.55615,152.9438909
-26.5564237 152.9628399,-26.5564237,152.9628399
-26.5564807 153.0874571,-26.5564807,153.0874571
-26.5567789 153.0817985,-26.5567789,153.0817985
-26.5568412 152.9610822,-26.5568412,152.9610822
-26.5569141 152.9626118,-26.5569141,152.9626118
-26.5570111 152.9641291,-26.5570111,152.9641291
-26.5570331 153.0840988,-26.5570331,153.0840988
-26.5571669 153.0853869,-26.5571669,153.0853869
-26.5572084 152.9566577,-26.5572084,152.9566577
-26.5572235 152.9610026,-26.5572235,152.9610026
-26.5573185 153.0852949,-26.5573185,153.0852949
-26.5573944 152.9564081,-26.5573944,152.9564081
-26.557545 152.9609106,-26.557545,152.9609106
-26.5575463 153.0843511,-26.5575463,153.0843511
-26.5575601 153.0840851,-26.5575601,153.0840851
-26.5578131 152.9567037,-26.5578131,152.9567037
-26.5578584 153.0831327,-26.5578584,153.0831327
-26.5578663 153.0892514,-26.5578663,153.0892514
-26.5579092 153.0835927,-26.5579092,153.0835927
-26.5582919 153.0892514,-26.5582919,153.0892514
-26.5583593 153.083645,-26.5583593,153.083645
-26.5584638 153.0829661,-26.5584638,153.0829661
-26.5585422 152.952152,-26.5585422,152.952152
-26.5585835 152.952466,-26.5585835,152.952466
-26.5591879 153.0895676,-26.5591879,153.0895676
-26.559223 152.9588186,-26.559223,152.9588186
-26.5592334 153.0890673,-26.5592334,153.0890673
-26.5592682 152.9443592,-26.5592682,152.9443592
-26.5593959 152.9567496,-26.5593959,152.9567496
-26.559734 152.9563711,-26.559734,152.9563711
-26.5603591 152.9573014,-26.5603591,152.9573014
-26.5605425 152.9544508,-26.5605425,152.9544508
-26.5606022 152.946986,-26.5606022,152.946986
-26.5606513 152.9507361,-26.5606513,152.9507361
-26.5606513 152.9507361,-26.5606513,152.9507361
-26.5606881 152.9554132,-26.5606881,152.9554132
-26.5607065 152.9487413,-26.5607065,152.9487413
-26.5608125 152.9574393,-26.5608125,152.9574393
-26.5611522 152.9543129,-26.5611522,152.9543129
-26.5611615 152.9569257,-26.5611615,152.9569257
-26.5613256 152.9564657,-26.5613256,152.9564657
-26.5613594 152.9542847,-26.5613594,152.9542847
-26.5613723 152.954093,-26.5613723,152.954093
-26.5613818 152.9555824,-26.5613818,152.9555824
-26.5613835 152.9552087,-26.5613835,152.9552087
-26.561405 152.9536915,-26.561405,152.9536915
-26.5617735 152.956106,-26.5617735,152.956106
